,0,1,2,3,4,5,6,7,8,9
7771,0,0,0,329,379,19,1088,910,2088,645
7772,0,0,0,0,0,329,531,10,19,1581
7773,0,0,0,0,0,329,531,10,19,1791
7774,0,0,0,0,0,329,379,10,19,1581
7775,0,0,0,0,0,329,379,10,19,1791
7776,0,0,0,0,0,615,379,10,19,2082
7777,0,0,0,0,0,0,615,1189,590,1583
7778,0,0,0,0,0,0,0,615,1189,4541
7779,0,0,0,0,329,820,590,126,1798,645
7780,0,0,0,0,329,820,590,126,1799,645
7781,0,0,0,0,329,820,590,126,1583,645
7782,0,0,0,0,329,820,590,126,2088,645
7783,0,0,0,0,329,531,10,590,126,1581
7784,0,0,0,0,329,531,10,590,126,1791
7785,0,0,0,0,329,379,10,590,126,1581
7786,0,0,0,0,329,379,10,590,126,1791
7787,0,0,0,0,615,114,2454,19,126,1799
7788,0,0,0,0,615,114,2454,19,126,2455
7789,0,0,0,0,615,1189,590,3113,324,1798
7790,0,0,0,0,615,1189,590,3113,414,4542
7791,0,0,0,0,0,0,0,33,70,2833
7792,0,0,0,0,0,0,0,139,142,171
7793,0,0,0,0,0,32,449,40,1137,476
7794,0,0,0,0,0,0,0,364,302,48
7795,0,0,0,0,0,0,0,1420,750,4543
7796,0,0,0,0,0,0,0,0,4544,48
7797,0,0,0,0,0,0,0,2337,4545,48
7798,0,0,0,0,0,429,1615,1257,302,48
7799,0,0,0,0,0,0,0,1277,203,43
7800,0,0,0,0,0,0,239,4546,321,167
7801,0,0,0,0,253,92,1423,36,126,2841
7802,0,0,0,0,253,92,1423,36,126,1994
7803,0,0,0,0,0,1423,63,517,181,126
7804,0,0,0,0,0,0,1423,63,517,126
7805,0,0,0,0,0,1372,21,19,181,126
7806,0,0,0,0,0,0,1372,21,19,126
7807,0,0,0,0,1582,991,63,19,181,126
7808,0,0,0,0,0,1582,991,63,19,126
7809,0,0,0,2089,3,167,750,19,1127,4547
7810,0,0,0,2089,3,167,750,19,1127,4548
7811,0,0,0,2089,3,167,750,19,1127,1442
7812,0,0,0,2089,3,167,750,19,1127,2447
7813,0,0,0,0,1582,31,63,19,181,126
7814,0,0,0,0,0,1582,31,63,19,126
7815,0,0,0,0,0,1582,31,124,181,126
7816,0,0,0,0,0,0,1992,31,19,126
7817,0,0,0,0,0,1992,31,19,181,126
7818,0,0,0,0,0,0,234,57,126,257
7819,0,0,0,0,0,0,0,0,4549,286
7820,0,0,0,0,0,0,361,19,126,257
7821,0,0,0,0,0,0,361,19,126,993
7822,0,0,0,0,0,0,361,4550,126,93
7823,0,0,0,0,0,0,63,517,126,257
7824,0,0,0,0,0,0,0,974,16,126
7825,0,0,0,0,0,187,895,151,55,19
7826,0,0,0,0,417,40,3114,956,120,89
7827,0,0,0,417,113,12,181,1800,69,5
7828,0,0,0,0,0,417,11,3115,478,5
7829,0,0,0,0,0,0,76,4551,54,4552
7830,0,0,0,0,0,0,0,274,52,14
7831,0,0,0,0,0,0,967,129,1201,170
7832,0,0,0,0,0,0,967,129,1118,170
7833,0,0,0,376,151,105,10,3,31,43
7834,0,0,0,0,376,151,818,806,11,274
7835,0,0,0,0,0,0,4553,88,43,16
7836,0,0,0,0,0,0,535,17,155,89
7837,0,0,0,0,0,95,404,1666,50,593
7838,0,0,0,0,4554,156,895,3,1507,14
7839,8,1780,2,196,67,108,365,3039,1242,254
7840,8,397,2,640,268,693,51,12,362,165
7841,8,215,2,37,21,3,506,2,235,955
7842,8,506,24,30,51,6,13,341,73,165
7843,8,506,176,13,41,197,6,2,341,165
7844,8,989,2,268,2433,3,54,424,12,874
7845,8,1780,2,196,3116,585,2090,62,42,3117
7846,0,0,0,0,0,0,8,628,85,13
7847,8,356,312,211,3,830,99,1173,312,1198
7848,8,989,27,6,218,133,238,54,1313,238
7849,8,259,107,74,5,40,10,1043,54,66
7850,8,969,2,122,194,6,418,133,153,12
7851,8,356,2,33,21,3,506,783,957,1494
7852,8,215,2,37,21,3,506,783,957,1494
7853,282,7,193,9,3,107,9,554,7,74
7854,8,563,20,9,7,109,279,108,1465,885
7855,8,259,22,5,40,194,6,527,3,871
7856,0,0,8,130,506,968,38,11,394,13
7857,26,8,23,4,135,32,447,197,5,3
7858,26,8,23,4,135,2,17,6,76,4555
7859,0,0,0,0,0,0,0,540,327,21
7860,0,0,0,0,0,418,121,1652,4,9
7861,0,0,2348,334,137,788,438,11,501,242
7862,0,0,1867,4556,1759,237,25,638,653,13
7863,0,0,0,0,0,0,0,4557,703,478
7864,0,0,0,0,0,143,46,331,22,38
7865,0,0,0,0,0,0,0,0,3066,203
7866,0,0,0,0,0,0,945,2,79,2993
7867,0,0,0,0,0,0,496,354,20,9
7868,0,0,0,0,0,0,179,881,12,10
7869,0,0,0,0,0,0,0,0,79,2400
7870,0,0,0,0,0,0,239,147,28,111
7871,0,0,0,0,0,0,239,147,16,276
7872,0,0,0,0,0,0,0,239,147,47
7873,0,0,0,0,0,0,79,3,401,294
7874,0,0,0,0,3118,2426,914,7,79,401
7875,0,0,0,0,0,0,0,87,74,306
7876,0,0,0,0,3118,2426,914,7,160,424
7877,0,0,143,365,6,266,46,4,2,320
7878,0,0,0,0,59,95,320,3119,294,401
7879,0,0,0,0,0,0,664,348,139,281
7880,0,0,0,0,0,0,139,10,20,9
7881,36,87,80,3,205,7,4558,3,485,121
7882,0,0,0,0,0,0,0,521,4559,129
7883,0,28,6,1307,62,4,558,60,832,188
7884,363,198,47,8,3,8,4,45,122,38
7885,0,0,0,0,0,0,10,183,107,541
7886,0,0,554,6,29,349,7,72,76,183
7887,0,0,0,0,0,0,0,390,317,5
7888,698,1570,1440,173,8,4,206,2,109,33
7889,0,0,0,257,4,86,2,404,62,51
7890,0,0,0,0,0,0,0,870,6,70
7891,0,0,0,0,0,0,0,0,37,5
7892,0,0,0,0,0,0,0,0,33,5
7893,0,0,0,0,0,0,0,24,30,5
7894,0,0,0,0,0,0,0,10,117,5
7895,0,0,206,122,38,391,25,871,871,478
7896,0,0,0,206,1276,237,12,27,570,13
7897,0,0,0,0,0,0,0,49,20,9
7898,0,0,0,0,0,0,0,785,20,9
7899,0,0,0,0,0,0,0,16,20,9
7900,26,8,23,82,4,9,2,20,14,6
7901,2,659,1312,8,23,82,4,9,2,483
7902,26,8,39,9,2,20,14,6,483,271
7903,2,659,283,8,23,82,4,260,2,88
7904,26,8,23,82,4,9,2,1476,14,7
7905,2,659,283,8,23,4,86,2,1065,24
7906,26,23,82,4,86,2,996,190,2056,7
7907,26,8,39,95,61,2,616,7,2459,11
7908,26,8,39,906,22,1237,906,22,297,11
7909,26,8,23,82,4,9,2,1007,89,12
7910,26,8,23,82,4,41,2,495,1832,40
7911,26,8,1769,278,725,73,165,3,39,252
7912,2,8,39,609,41,6,13,73,165,3
7913,26,8,39,81,2,29,77,108,1364,278
7914,26,8,39,81,2,78,295,6,2,341
7915,77,2678,5,7,2,46,11,4567,39,53
7916,26,1839,215,2,20,31,140,11,4568,3
7917,259,116,396,5,1443,10,132,76,132,37
7918,0,38,290,23,3122,153,12,2,46,165
7919,153,12,2,46,165,2,15,23,1435,4
7920,153,12,2,46,165,116,50,15,54,22
7921,1769,165,11,2,1172,6,315,3,865,2
7922,0,0,0,0,26,8,39,45,176,905
7923,26,8,39,45,95,3,299,6,319,1163
7924,26,8,1769,165,11,466,555,3,2987,176
7925,0,0,0,0,0,0,0,397,2,3123
7926,26,8,39,86,2,50,225,14,150,245
7927,0,26,8,563,2,20,19,108,35,229
7928,397,2,52,7,4570,40,674,150,14,3
7929,397,2,475,14,6,50,20,1335,2002,225
7930,0,0,0,2992,2,1970,6,2,362,278
7931,356,2,24,30,3,1379,2,99,4,2
7932,26,8,906,22,1885,4,372,2,197,3049
7933,906,116,3128,1228,11,4571,180,153,12,2
7934,86,3052,2061,3,215,110,2,65,1568,54
7935,0,397,967,5,547,27,891,35,3051,1305
7936,26,8,39,9,110,2,38,2393,1568,110
7937,8,2350,197,130,266,505,2,112,231,1487
7938,8,39,45,54,61,279,25,2,112,170
7939,0,0,0,0,8,39,45,15,331,38
7940,8,39,610,15,41,3,4572,6,2,50
7941,0,0,0,0,8,39,610,553,6,381
7942,0,8,39,610,553,6,32,3,166,99
7943,8,39,59,22,72,2405,4573,4574,130,23
7944,0,0,0,0,0,0,0,319,600,498
7945,2,8,39,166,116,78,40,315,17,486
7946,2,8,39,620,137,3,391,6,2,38
7947,2,8,39,620,2038,137,7,2,362,41
7948,2,8,39,59,31,175,11,50,2,64
7949,2,8,39,166,1639,78,4,85,72,1873
7950,2,8,39,970,27,2,3129,137,25,2
7951,2,8,39,247,236,262,3,92,2,77
7952,0,0,0,0,0,0,44,6,31,124
7953,0,0,0,0,0,0,575,325,4578,188
7954,0,0,0,0,690,1449,198,1140,12,723
7955,0,0,179,3,642,4579,133,12,2021,4580
7956,575,181,1220,17,232,12,389,56,13,654
7957,0,0,0,575,499,899,108,723,7,690
7958,0,0,0,0,0,0,87,370,43,51
7959,0,0,0,0,100,10,29,60,105,9
7960,0,0,0,0,0,0,0,2325,343,5
7961,0,0,0,0,0,28,111,6,495,159
7962,0,0,0,0,0,532,976,6,495,159
7963,0,0,0,0,0,375,4,151,3,88
7964,0,0,0,0,36,5,7,287,300,293
7965,0,0,195,5,7,291,343,40,79,2095
7966,195,5,7,291,3130,3131,3132,40,79,2095
7967,0,0,0,0,428,151,3,69,11,2083
7968,0,0,0,59,225,4581,3,1448,3044,225
7969,0,0,0,0,0,0,128,688,134,16
7970,2763,3133,60,3134,21,5,215,110,3134,23
7971,0,0,0,0,0,0,34,17,29,104
7972,0,0,0,0,0,0,355,6,384,102
7973,59,527,115,103,160,35,2,199,8,3
7974,0,0,0,919,121,267,35,536,150,1482
7975,0,0,0,0,0,0,0,0,18,823
7976,0,0,0,0,0,0,0,216,65,567
7977,0,0,0,0,0,0,0,18,1285,81
7978,0,0,0,0,0,0,0,2461,335,267
7979,0,0,0,0,0,0,109,279,493,43
7980,0,0,0,0,24,30,3,384,30,57
7981,0,0,0,0,0,0,37,21,40,1114
7982,0,0,0,0,0,33,21,40,562,476
7983,0,0,0,0,0,0,1999,6,516,48
7984,370,2705,370,2706,370,2707,370,2708,370,2709
7985,370,1931,946,947,1104,255,113,758,255,504
7986,370,1931,946,947,56,1104,255,113,758,255
7987,245,6,167,2218,125,587,113,12,1402,70
7988,0,0,0,0,0,0,19,6,2027,209
7989,286,6,310,54,543,25,289,56,4,313
7990,0,0,0,0,0,0,0,0,71,4586
7991,0,0,0,0,0,0,0,164,154,1291
7992,4587,485,396,4,4588,4589,7,439,1601,3
7993,0,0,0,0,0,0,0,409,164,4590
7994,0,0,0,0,0,0,0,0,56,668
7995,0,0,0,0,0,0,0,0,258,265
7996,0,0,0,0,0,0,0,0,56,3135
7997,0,0,0,0,0,0,0,16,90,335
7998,49,8,4,9,406,3,134,24,30,6
7999,8,4,9,2,192,352,11,734,3,607
8000,0,9,134,30,11,63,17,9,3136,30
8001,8,7,49,10,33,1126,108,394,18,49
8002,0,0,0,8,7,18,16,1081,265,63
8003,0,0,0,0,8,4,59,15,32,198
8004,26,8,23,82,4,206,27,2,2056,621
8005,0,0,0,97,39,276,2,341,49,17
8006,26,23,82,4,4591,27,4592,7,341,18
8007,26,8,23,82,4,83,54,131,2,49
8008,26,283,8,82,49,189,4,260,2,41
8009,215,842,808,130,68,2606,7,1606,12,394
8010,0,0,0,0,921,5,7,56,12,10
8011,574,2,198,47,4,49,10,3,2462,99
8012,0,0,0,0,0,15,28,12,2,18
8013,0,0,0,0,0,0,0,49,285,264
8014,0,0,0,0,0,0,0,59,2,18
8015,0,18,213,541,465,373,75,433,3,1795
8016,0,9,825,1018,3,260,1167,825,643,340
8017,0,0,0,0,0,200,169,7,49,10
8018,4,34,2,671,184,12,85,764,6,49
8019,0,0,259,2,336,89,621,2,49,10
8020,0,0,0,0,0,0,247,236,52,427
8021,0,0,0,0,0,193,107,84,169,320
8022,0,0,0,0,20,9,12,65,170,188
8023,0,0,0,0,0,0,0,0,176,343
8024,0,0,0,0,0,0,0,247,236,52
8025,0,92,77,6,112,32,6,85,3092,13
8026,0,0,9,110,152,79,23,268,12,10
8027,0,0,0,0,0,0,225,14,11,474
8028,0,0,0,0,0,0,0,9,3137,89
8029,0,10,37,33,3,196,67,30,1218,2415
8030,8,4,9,2,96,668,333,14,11,469
8031,0,0,0,0,0,0,0,0,71,57
8032,0,0,0,103,74,306,12,588,3,689
8033,0,0,0,0,0,103,18,286,689,588
8034,0,0,0,0,0,0,0,4593,272,28
8035,0,0,0,0,0,0,0,50,32,28
8036,0,0,0,0,0,0,0,72,91,28
8037,0,0,0,0,0,218,91,28,11,50
8038,0,0,0,0,155,133,884,59,95,847
8039,0,0,0,0,0,0,147,101,272,28
8040,0,136,94,43,166,1098,200,203,200,2441
8041,0,0,0,0,0,0,0,77,262,92
8042,0,0,0,0,0,0,0,2327,121,51
8043,0,0,0,0,0,0,42,4594,3138,1535
8044,8,259,5,6,20,9,6,2463,174,13
8045,0,0,0,0,0,0,1253,1028,151,21
8046,0,0,0,0,0,0,4595,4596,389,13
8047,0,0,0,0,0,0,0,1475,433,80
8048,0,0,0,0,0,0,0,0,102,80
8049,0,0,0,481,67,28,7,12,3038,8
8050,0,0,0,0,0,0,0,0,2331,84
8051,0,0,0,0,0,0,443,13,62,845
8052,0,0,0,0,0,0,0,1760,4597,155
8053,0,0,0,0,0,0,0,145,37,70
8054,0,0,0,0,0,0,0,145,33,70
8055,0,0,0,0,0,0,145,24,30,70
8056,26,8,4598,2,2141,6,2,102,3,4599
8057,26,8,23,82,4,206,5,6,1330,14
8058,26,8,206,41,6,2558,96,51,40,210
8059,26,8,206,41,6,2560,1832,11,1331,40
8060,0,0,0,26,8,23,82,7,102,43
8061,26,8,23,7,922,87,64,2178,5,3
8062,26,8,23,82,4,81,4603,271,1035,1906
8063,0,0,0,26,8,23,82,7,633,28
8064,0,0,26,8,23,4,135,540,1130,5
8065,0,0,0,0,26,8,23,7,37,21
8066,0,0,0,0,26,8,23,7,33,21
8067,26,8,1057,40,2,64,88,3,347,4
8068,26,8,1057,40,2,88,4,3140,1277,90
8069,26,8,23,82,4,135,2,540,897,5
8070,0,0,0,26,8,23,7,710,416,101
8071,0,0,0,0,26,8,23,7,929,75
8072,26,8,23,7,127,16,6,27,64,188
8073,0,0,0,26,8,23,7,398,261,5
8074,0,0,26,8,23,7,88,327,101,34
8075,0,26,8,23,7,88,325,55,66,617
8076,0,26,8,23,7,88,140,122,1473,687
8077,0,26,8,23,7,88,1094,140,327,545
8078,97,39,446,87,129,6,2463,64,138,1261
8079,8,4,59,287,17,4,53,1222,25,17
8080,0,0,0,0,378,2,170,6,42,13
8081,0,0,0,0,0,0,0,87,121,4604
8082,0,0,0,0,0,0,1529,15,32,233
8083,0,0,0,0,0,0,0,17,29,584
8084,0,0,0,0,355,109,33,1133,134,191
8085,0,0,0,0,0,0,0,448,413,30
8086,0,0,0,0,0,45,61,98,159,38
8087,0,0,0,0,0,45,61,98,462,159
8088,0,0,0,0,0,0,0,9,121,280
8089,0,0,0,0,0,115,1147,118,61,280
8090,0,0,0,0,115,121,280,25,1069,1070
8091,9,3,435,114,113,12,29,7,1188,388
8092,0,0,0,0,45,61,839,11,144,716
8093,0,0,0,739,116,226,1071,803,6,184
8094,0,0,0,0,0,0,1149,184,40,435
8095,0,0,0,9,1232,114,35,212,329,191
8096,0,0,1012,25,452,114,35,212,329,191
8097,0,0,0,0,0,171,741,171,186,624
8098,0,0,0,0,0,0,350,2,186,96
8099,0,0,0,0,0,0,620,132,31,89
8100,0,0,0,0,0,0,34,219,309,21
8101,227,6,71,21,153,12,24,3,37,104
8102,0,717,6,1135,2594,120,172,123,717,482
8103,0,0,0,0,0,0,0,276,22,258
8104,0,0,0,41,24,51,3,426,1136,1063
8105,0,0,0,0,0,0,0,0,190,5
8106,0,0,0,0,0,41,480,3,426,427
8107,0,0,115,2,280,801,4,446,2,31
8108,187,168,3,204,118,5,40,338,151,237
8109,128,2,31,4,83,303,2,29,23,1949
8110,0,0,0,0,0,0,0,4605,736,5
8111,0,0,0,0,490,47,4,52,15,47
8112,0,0,59,72,24,38,776,3,17,29
8113,44,6,164,28,11,2096,185,25,19,473
8114,0,0,0,0,0,411,628,3,20,9
8115,0,0,0,0,0,0,1425,1997,31,124
8116,0,0,0,0,0,0,365,404,63,62
8117,8,397,2,640,268,693,51,12,362,165
8118,0,0,0,0,8,4,86,30,643,62
8119,0,0,0,0,221,214,19,3,78,687
8120,0,0,0,226,52,9,700,3,222,84
8121,0,0,0,0,59,72,1109,11,221,13
8122,2,173,8,4606,4,206,2,1063,51,3
8123,173,8,4,284,22,258,3,358,4,260
8124,0,0,0,0,229,4,9,2,221,214
8125,698,1570,1440,173,8,4,206,2,109,33
8126,0,0,0,173,8,4,86,494,19,8
8127,0,8,4,357,3,95,27,631,4607,468
8128,2,8,39,59,112,15,32,95,112,15
8129,2,8,4,86,267,3,4608,4609,4610,4611
8130,26,8,39,632,133,289,457,4,557,457
8131,0,0,0,0,0,0,1142,159,11,2450
8132,0,0,0,0,0,4612,6,776,11,2450
8133,0,0,3141,497,30,4,250,12,4613,29
8134,0,0,0,0,0,0,0,230,1463,38
8135,0,0,0,0,10,1260,937,135,3,171
8136,0,0,0,0,0,0,0,459,22,102
8137,0,0,0,0,0,0,0,2283,22,102
8138,0,0,0,0,0,128,2,132,31,88
8139,0,0,0,0,0,0,0,128,413,30
8140,0,0,0,0,292,236,3,247,6,356
8141,0,0,0,0,0,0,0,0,450,37
8142,0,0,0,0,0,1184,3142,82,4614,4615
8143,0,0,0,0,0,0,0,0,759,416
8144,0,0,0,0,1184,531,2715,63,30,82
8145,0,0,0,0,0,0,0,1933,30,57
8146,0,0,0,0,0,0,0,0,0,16
8147,0,0,0,0,0,0,0,0,759,217
8148,0,0,0,0,0,0,0,777,1017,255
8149,0,0,0,0,0,0,0,0,56,178
8150,0,0,0,0,0,0,0,19,2,29
8151,0,0,0,0,0,0,0,0,106,720
8152,9,2716,82,3,134,178,11,27,681,126
8153,0,0,0,0,42,74,8,7,451,10
8154,0,0,0,0,0,0,1529,15,32,233
8155,0,0,0,0,0,92,447,262,15,32
8156,0,0,0,0,0,0,45,61,98,137
8157,0,0,0,0,0,0,0,0,45,47
8158,0,0,0,0,0,0,0,0,95,47
8159,0,0,0,0,0,0,0,98,454,47
8160,0,0,0,0,0,0,0,605,357,47
8161,0,0,0,0,0,0,0,623,17,194
8162,0,0,0,0,0,0,0,623,180,194
8163,0,0,0,0,0,0,0,623,467,194
8164,0,0,0,0,0,0,0,0,45,258
8165,0,0,0,0,0,0,0,0,61,258
8166,0,0,0,0,0,0,0,0,98,258
8167,0,0,0,0,0,0,0,17,29,584
8168,0,0,0,0,0,0,0,276,17,29
8169,0,0,0,0,0,0,0,599,17,29
8170,0,0,0,0,355,109,33,1133,134,191
8171,0,0,0,0,0,0,0,45,159,38
8172,0,0,0,0,0,0,0,61,159,38
8173,0,0,0,0,0,0,0,98,159,38
8174,0,0,0,0,0,0,0,45,462,159
8175,0,0,0,0,0,0,0,61,462,159
8176,0,0,0,0,0,0,0,98,462,159
8177,0,0,0,45,174,776,4,199,159,38
8178,0,0,0,61,174,776,4,199,159,38
8179,0,0,0,98,174,776,4,199,159,38
8180,0,0,0,0,0,220,1010,25,332,1693
8181,0,0,0,0,345,22,1010,25,332,1693
8182,0,0,0,0,284,1040,3,1041,177,94
8183,0,0,0,0,629,1040,3,1041,177,94
8184,0,0,0,0,0,0,284,186,630,624
8185,0,0,0,0,0,0,629,186,630,624
8186,0,0,0,0,0,0,0,0,9,280
8187,0,0,0,0,0,0,0,0,9,121
8188,0,0,0,0,0,0,0,0,115,280
8189,0,0,0,0,0,0,0,0,1147,280
8190,0,0,0,0,0,0,0,0,118,280
8191,0,0,0,0,0,0,0,0,61,280
8192,0,0,0,0,0,115,280,25,1069,1070
8193,0,0,0,0,0,115,121,25,1069,1070
8194,9,3,435,114,113,12,29,7,1188,388
8195,0,0,435,114,113,12,29,7,1188,388
8196,0,0,0,0,0,372,29,277,174,708
8197,0,0,0,0,0,0,372,29,277,76
8198,0,0,0,0,1394,47,4,65,11,62
8199,0,0,0,0,0,0,459,41,29,184
8200,0,0,0,0,0,0,0,435,1011,184
8201,0,0,0,0,0,0,0,435,744,184
8202,0,0,0,0,0,45,839,11,144,716
8203,0,0,0,0,0,61,839,11,144,716
8204,0,0,0,0,0,0,1149,184,40,435
8205,0,0,0,0,9,1232,114,35,212,191
8206,0,0,0,0,9,1232,114,35,329,191
8207,0,0,0,1012,25,452,114,35,329,191
8208,0,0,0,1012,25,452,114,35,212,191
8209,0,0,0,0,0,0,0,131,186,534
8210,0,0,0,0,0,0,0,83,186,534
8211,0,0,0,0,0,0,0,9,186,534
8212,0,0,0,0,0,0,741,171,186,624
8213,0,0,0,0,0,0,0,171,186,624
8214,0,0,0,0,0,0,350,2,186,96
8215,0,0,0,0,0,0,0,83,804,603
8216,0,0,0,0,0,0,0,131,804,603
8217,0,0,0,0,0,0,0,128,494,1001
8218,0,0,0,0,0,0,0,34,37,21
8219,0,0,0,0,0,0,0,34,33,21
8220,0,0,0,0,0,0,34,219,309,21
8221,0,0,0,0,0,0,4616,204,9,60
8222,0,0,0,227,6,71,21,153,12,24
8223,0,0,227,6,71,21,153,12,37,104
8224,0,0,227,6,71,21,153,12,33,104
8225,0,0,0,0,0,0,0,0,1058,200
8226,0,0,0,0,0,0,0,825,1305,200
8227,0,0,0,514,495,112,3,69,24,51
8228,0,0,0,41,24,51,3,426,1136,1063
8229,0,0,0,0,0,41,480,3,426,427
8230,0,0,0,0,0,0,0,0,480,118
8231,0,0,115,2,280,801,4,446,2,31
8232,128,2,31,4,83,303,2,29,23,1949
8233,0,0,0,0,0,0,230,144,430,17
8234,0,0,0,0,490,47,4,52,15,47
8235,0,0,59,72,24,38,776,3,17,29
8236,0,0,0,0,0,0,0,0,15,328
8237,0,0,0,0,0,0,0,350,204,14
8238,0,0,0,0,0,0,0,0,64,328
8239,0,0,0,0,0,0,0,0,258,328
8240,0,0,0,0,0,0,2163,17,4617,178
8241,0,0,0,0,0,0,2584,17,29,4618
8242,0,0,0,0,0,0,0,4619,17,29
8243,0,0,0,0,0,0,0,1386,10,1430
8244,0,0,0,0,0,584,6,17,232,684
8245,0,0,0,0,0,0,0,141,956,1793
8246,0,0,0,0,0,0,0,0,425,1793
8247,0,0,0,0,0,0,350,109,64,1793
8248,0,0,0,0,0,4620,349,583,11,2362
8249,0,0,0,0,0,0,0,459,22,102
8250,0,0,0,0,0,0,0,2283,22,102
8251,0,0,0,0,0,0,1250,22,3085,894
8252,0,0,0,0,0,479,4,479,1342,328
8253,0,0,0,0,0,0,0,448,413,30
8254,0,0,0,0,0,131,83,1229,234,31
8255,0,0,0,0,0,0,0,0,759,2249
8256,0,0,1465,759,2717,2718,222,2719,55,118
8257,0,0,0,0,0,0,0,1933,781,63
8258,0,0,149,914,6,759,531,222,121,294
8259,26,8,23,82,4,34,2,274,10,108
8260,346,4,86,2,3143,6,2,13,110,152
8261,226,55,3144,169,111,4,913,821,55,60
8262,0,0,44,6,469,96,118,7,93,339
8263,0,44,7,408,169,162,11,4621,2464,254
8264,0,0,0,0,0,0,44,6,4622,5
8265,0,0,0,0,1039,5,7,96,48,14
8266,0,0,0,0,1039,5,7,96,2465,14
8267,0,0,0,0,0,2984,894,7,42,75
8268,0,0,0,0,0,0,141,4623,3145,175
8269,0,0,0,0,0,0,0,1050,32,28
8270,0,0,0,0,393,2466,7,15,1024,47
8271,2,8,39,45,751,3,1087,78,1924,11
8272,2,8,39,608,265,47,238,4,2,15
8273,2,8,39,9,2,453,674,11,50,35
8274,2,8,39,59,5,7,36,72,648,3
8275,2,8,39,247,236,3,81,1723,295,7
8276,2,8,39,61,290,25,2,362,330,41
8277,2,8,39,620,2038,137,7,2,362,41
8278,2,8,39,620,27,2,348,46,25,50
8279,2,8,39,444,45,54,61,392,1257,3
8280,0,0,0,0,0,393,2466,7,78,966
8281,0,0,0,0,0,0,0,672,91,28
8282,0,0,0,0,0,0,0,38,91,44
8283,0,0,0,0,36,1567,1078,3,1144,5
8284,0,0,0,0,0,0,0,36,1469,5
8285,0,0,0,0,0,0,0,0,1450,220
8286,0,0,0,0,0,0,0,0,4625,4626
8287,0,0,0,0,0,1413,289,1297,55,336
8288,305,4,336,228,2368,2,743,805,381,200
8289,0,0,247,236,45,2467,11,530,392,79
8290,75,2,680,231,3,913,2,278,60,4
8291,0,0,0,0,0,0,0,2333,7,4627
8292,0,0,0,0,0,0,0,0,1620,90
8293,0,0,0,0,0,0,1579,4628,25,694
8294,0,0,0,0,0,0,193,580,4,874
8295,0,0,0,0,0,0,0,10,183,44
8296,0,0,0,0,0,0,0,729,195,5
8297,0,0,0,19,413,58,11,29,63,17
8298,0,0,350,1151,535,178,35,2592,1151,536
8299,0,0,0,0,0,9,83,131,186,534
8300,0,0,0,0,0,0,0,1478,840,81
8301,0,0,0,0,0,0,93,48,224,1923
8302,0,93,48,35,1621,83,1622,1623,319,1239
8303,0,0,0,0,623,17,3,180,467,194
8304,0,0,0,0,0,0,0,276,3,599
8305,0,0,0,0,0,0,1350,1241,840,81
8306,0,0,0,0,0,0,0,69,20,9
8307,0,0,0,0,0,143,15,4,122,38
8308,0,0,0,0,0,143,15,4,330,38
8309,0,0,0,0,0,444,996,1513,6,15
8310,0,0,0,0,0,0,0,129,393,75
8311,0,0,0,0,0,0,0,236,50,32
8312,0,0,0,359,50,410,4,582,369,242
8313,0,0,0,0,0,0,0,1386,735,295
8314,0,0,0,0,0,0,4629,91,25,1561
8315,0,0,91,28,47,4,218,54,304,91
8316,0,0,0,0,0,0,0,0,99,4630
8317,0,0,0,0,0,28,6,122,330,38
8318,0,0,0,0,0,574,368,366,4,91
8319,0,0,0,0,0,0,0,365,368,366
8320,0,0,0,0,0,0,292,15,211,28
8321,0,0,0,574,712,41,25,256,122,38
8322,0,0,0,0,0,0,28,6,481,67
8323,0,0,0,0,0,0,0,28,6,971
8324,0,0,0,0,0,0,78,4,272,28
8325,0,0,0,0,0,143,13,11,213,240
8326,0,0,0,0,0,0,0,0,36,541
8327,26,8,4631,4,86,2,24,30,5,6
8328,8,4,34,2,109,33,14,3,3148,2
8329,0,0,0,0,0,0,0,127,5,246
8330,0,0,0,0,0,0,786,40,912,200
8331,0,0,0,0,0,0,179,65,170,14
8332,0,0,3149,479,74,306,129,48,84,129
8333,0,0,365,411,293,12,85,174,109,13
8334,567,4,45,22,418,170,122,696,38,4
8335,0,0,0,0,0,0,100,4633,203,28
8336,0,47,490,149,61,4634,46,25,122,38
8337,0,0,0,0,0,0,0,0,31,407
8338,0,0,0,0,0,0,0,0,10,183
8339,0,0,0,0,0,0,0,10,183,216
8340,0,0,0,0,0,0,0,0,579,348
8341,0,0,0,0,0,0,0,0,241,125
8342,0,0,0,0,0,0,0,187,106,5
8343,0,0,0,0,0,67,133,106,5,246
8344,0,0,0,0,0,0,0,10,71,5
8345,0,0,0,0,0,0,0,10,349,142
8346,0,0,0,434,2,4635,7,38,6,13
8347,0,0,9,204,51,6,69,429,1802,88
8348,0,778,4636,4637,51,6,429,1802,296,88
8349,0,778,327,1803,6,69,429,1802,296,88
8350,0,0,778,29,20,6,429,1802,296,88
8351,0,0,778,327,51,6,429,1802,296,88
8352,0,0,0,10,3150,153,12,2468,16,38
8353,0,0,0,0,0,1743,58,2970,25,168
8354,0,0,0,0,221,10,57,140,221,764
8355,10,157,9,87,306,2966,456,638,288,157
8356,0,0,0,0,0,100,354,157,124,2469
8357,0,107,3,193,9,7,146,1303,222,74
8358,10,4638,2811,742,23,438,3,4639,108,22
